bill_id,date,chamber,sequence,action
2102739,2026-01-30,House,1,"Introduced, referred to Public Safety. H.J. 185."
2102563,2026-01-30,House,1,"Introduced, referred to Ways and Means. H.J. 185."
2102637,2026-01-30,House,1,"Introduced, referred to Ways and Means. H.J. 185."
2102667,2026-01-30,House,1,"Introduced, referred to Ways and Means. H.J. 186."
2102674,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 186."
2102674,2026-02-04,House,2,Amendment H-8002 filed. H.J. 210.
2102674,2026-02-09,House,3,Fiscal note.
2102530,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 186."
2102705,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 186."
2102716,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 186."
1958683,2025-02-06,House,1,"Introduced, referred to Education. H.J. 255."
2102640,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 186."
2102653,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 187."
2102525,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 187."
2102573,2026-01-30,House,1,"Introduced, referred to Public Safety. H.J. 187."
2102725,2026-01-30,House,1,"Introduced, referred to Economic Growth and Technology. H.J. 187."
2102692,2026-01-30,House,1,"Introduced, referred to Education. H.J. 187."
2102606,2026-01-30,House,1,"Introduced, referred to Higher Education. H.J. 187."
2103026,2026-01-30,House,1,"Introduced, referred to Natural Resources. H.J. 187."
2102727,2026-01-30,House,1,"Introduced, referred to State Government. H.J. 188."
2102568,2026-01-30,House,1,"Introduced, referred to State Government. H.J. 188."
1958777,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 255."
2102707,2026-01-30,House,1,"Introduced, referred to Ways and Means. H.J. 188."
2102558,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 188."
2102699,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 188."
2102699,2026-02-23,House,2,Amendment H-8028 filed. H.J. 02/23.
2102699,2026-02-23,House,3,Fiscal note.
2102621,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 188."
2102585,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 189."
2102527,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 189."
2102527,2026-02-04,House,2,Amendment H-8003 filed. H.J. 210.
2102618,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 189."
2102651,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 189."
2102599,2026-01-30,House,1,"Introduced, referred to Public Safety. H.J. 189."
2102555,2026-01-30,House,1,"Introduced, referred to Commerce. H.J. 189."
2102555,2026-02-10,House,2,"Subcommittee: Bossman, Judge and Lawler. H.J. 248."
2102555,2026-02-10,House,3,Subcommittee Meeting: 02/12/2026 12:30PM RM 102.
2102555,2026-02-12,House,4,Subcommittee recommends passage.
1959131,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 255."
2102685,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 189."
2103052,2026-01-30,House,1,"Introduced, referred to Ways and Means. H.J. 190."
2102733,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 190."
2102694,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 190."
2102536,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 190."
2102536,2026-02-23,House,2,"Passed House, yeas 70, nays 19. H.J. 02/23."
2102536,2026-02-23,House,3,Immediate message. H.J. 02/23.
2102589,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 190."
2102538,2026-01-30,House,1,"Introduced, placed on calendar. H.J. 190."
2104646,2026-02-03,House,1,"Introduced, referred to Commerce. H.J. 192."
2104583,2026-02-03,House,1,"Introduced, referred to Commerce. H.J. 192."
2104542,2026-02-03,House,1,"Introduced, referred to Commerce. H.J. 192."
1959205,2025-02-06,House,1,"Introduced, referred to Health and Human Services. H.J. 255."
2104629,2026-02-03,House,1,"Introduced, referred to Commerce. H.J. 193."
2104667,2026-02-03,House,1,"Introduced, referred to Commerce. H.J. 193."
2104730,2026-02-03,House,1,"Introduced, referred to Health and Human Services. H.J. 193."
2104730,2026-02-03,House,2,"Subcommittee: Harris, Brown-Powers and Meyer, A. H.J. 197."
2104730,2026-02-16,House,3,Subcommittee Meeting: 02/17/2026 12:00PM RM 19 (Cancelled).
2105040,2026-02-03,House,1,"Introduced, referred to Health and Human Services. H.J. 193."
2104749,2026-02-03,House,1,"Introduced, referred to Health and Human Services. H.J. 193."
2104699,2026-02-03,House,1,"Introduced, referred to Education. H.J. 193."
2104567,2026-02-03,House,1,"Introduced, referred to Labor and Workforce. H.J. 194."
2104764,2026-02-03,House,1,"Introduced, referred to Labor and Workforce. H.J. 194."
2104682,2026-02-03,House,1,"Introduced, placed on calendar. H.J. 194."
2104614,2026-02-03,House,1,"Introduced, placed on calendar. H.J. 194."
1958673,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 255."
1958673,2025-02-13,House,2,"Subcommittee: Gustoff, Dunwell and Wilburn. H.J. 331."
1958673,2025-02-17,House,3,"Subcommittee reassigned: Holt, Wilburn and Williams. H.J. 340."
1958673,2025-02-19,House,4,Subcommittee Meeting: 02/24/2025 12:00PM RM 103 (Cancelled).
2104600,2026-02-03,House,1,"Introduced, referred to Education. H.J. 194."
2104600,2026-02-10,House,2,"Subcommittee: Hayes, Fett and Matson. H.J. 248."
2104600,2026-02-10,House,3,Subcommittee Meeting: 02/12/2026 12:30PM RM 305.
2104600,2026-02-12,House,4,Subcommittee recommends passage.
2107209,2026-02-04,House,1,"Introduced, referred to Education. H.J. 201."
2107175,2026-02-04,House,1,"Introduced, referred to Education. H.J. 201."
2107360,2026-02-04,House,1,"Introduced, referred to Commerce. H.J. 201."
2107342,2026-02-04,House,1,"Introduced, referred to Judiciary. H.J. 201."
2107342,2026-02-09,House,2,"Subcommittee: Gustoff, Watkins and Wilburn. H.J. 237."
2107342,2026-02-10,House,3,Subcommittee Meeting: 02/11/2026 8:00AM RM 19.
2107342,2026-02-11,House,4,Subcommittee recommends passage.
2107342,2026-02-17,House,5,"Committee report, recommending passage. H.J. 321."
2107342,2026-02-17,House,6,"Committee vote: Yeas, 17. Nays, 3. Excused, 1. H.J. 321."
2107342,2026-02-19,House,7,"Committee report approving bill, renumbered as HF 2606."
2107309,2026-02-04,House,1,"Introduced, referred to Judiciary. H.J. 202."
2107524,2026-02-04,House,1,"Introduced, referred to Judiciary. H.J. 202."
2107257,2026-02-04,House,1,"Introduced, referred to Judiciary. H.J. 202."
2107257,2026-02-09,House,2,"Subcommittee: Dunwell, Gustoff and Ramirez. H.J. 237."
2107257,2026-02-10,House,3,Subcommittee Meeting: 02/11/2026 12:15PM House Lounge 2.
2107257,2026-02-11,House,4,Subcommittee recommends passage.
2107257,2026-02-17,House,5,"Committee report, recommending amendment and passage. H.J. 321."
2107257,2026-02-17,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 321."
2107257,2026-02-19,House,7,"Committee report approving bill, renumbered as HF 2619."
2107246,2026-02-04,House,1,"Introduced, referred to Public Safety. H.J. 202."
2107246,2026-02-05,House,2,"Subcommittee: Gearhart, Gjerde and Hermanson. H.J. 216."
2107246,2026-02-09,House,3,Subcommittee Meeting: 02/10/2026 8:00AM RM 304.
2107246,2026-02-11,House,4,Subcommittee recommends passage.
2107322,2026-02-04,House,1,"Introduced, referred to Veterans Affairs. H.J. 202."
2107322,2026-02-05,House,2,"Subcommittee: Sorensen, Thompson, M. and Wichtendahl. H.J. 216."
2107322,2026-02-09,House,3,Subcommittee Meeting: 02/10/2026 12:00PM RM 103.
2107322,2026-02-10,House,4,Subcommittee recommends passage.
1959110,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 256."
1959110,2025-02-11,House,2,"Subcommittee: Thompson, M., Wessel-Kroeschell and Williams. H.J. 290."
1959110,2025-02-18,House,3,Subcommittee Meeting: 02/19/2025 12:30PM RM 304.1.
1959110,2025-02-19,House,4,Subcommittee recommends passage.
2107300,2026-02-04,House,1,"Introduced, referred to Ways and Means. H.J. 202."
2107300,2026-02-12,House,2,"Subcommittee: Lundgren, Bloomingdale and Gjerde. H.J. 278."
2107164,2026-02-04,House,1,"Introduced, referred to State Government. H.J. 202."
2107164,2026-02-04,House,2,"Subcommittee: Hora, Wulf and Zabner. H.J. 205."
2107164,2026-02-05,House,3,Subcommittee Meeting: 02/09/2026 11:30AM RM 304.
2107164,2026-02-09,House,4,Subcommittee recommends passage.
2107164,2026-02-11,House,5,"Committee report, recommending amendment and passage. H.J. 269."
2107164,2026-02-11,House,6,"Committee vote: Yeas, 22. Nays, 0. Excused, 1. H.J. 269."
2107164,2026-02-16,House,7,"Committee report approving bill, renumbered as HF 2509."
2107371,2026-02-04,House,1,"Introduced, referred to Education. H.J. 203."
2108858,2026-02-05,House,1,"Introduced, referred to Commerce. H.J. 211."
2108858,2026-02-09,House,2,"Subcommittee: Thomson, C., Bagniewski and Wilz, H. H.J. 237."
2108858,2026-02-10,House,3,Subcommittee Meeting: 02/17/2026 12:00PM RM 304.
2108858,2026-02-17,House,4,Subcommittee recommends passage.
2108858,2026-02-18,House,5,"Committee report, recommending passage. H.J. 355."
2108858,2026-02-18,House,6,"Committee vote: Yeas, 23. Nays, 0. H.J. 356."
2108858,2026-02-23,House,7,"Committee report approving bill, renumbered as HF 2682."
2108533,2026-02-05,House,1,"Introduced, referred to Commerce. H.J. 211."
2108533,2026-02-09,House,2,"Subcommittee: Latham, McBurney and Nordman. H.J. 237."
2108533,2026-02-09,House,3,Subcommittee Meeting: 02/10/2026 12:15PM RM 102.
2108533,2026-02-11,House,4,Subcommittee recommends passage.
2108868,2026-02-05,House,1,"Introduced, referred to Education. H.J. 211."
2108615,2026-02-05,House,1,"Introduced, referred to Education. H.J. 211."
2108670,2026-02-05,House,1,"Introduced, referred to Health and Human Services. H.J. 212."
2108670,2026-02-06,House,2,Rereferred to Judiciary. H.J. 229.
2108670,2026-02-12,House,3,"Subcommittee: Thomson, C., Ramirez and Williams. H.J. 278."
2108670,2026-02-12,House,4,Subcommittee Meeting: 02/17/2026 12:30PM RM 103.
2108670,2026-02-17,House,5,Subcommittee recommends passage.
2109172,2026-02-05,House,1,"Introduced, referred to Higher Education. H.J. 212."
2108767,2026-02-05,House,1,"Introduced, referred to Judiciary. H.J. 212."
2108767,2026-02-11,House,2,"Subcommittee: Thomson, C., Ramirez and Thompson, M. H.J. 262."
2108767,2026-02-11,House,3,Subcommittee Meeting: 02/12/2026 8:00AM RM 19.
2108767,2026-02-12,House,4,Subcommittee recommends passage.
2108767,2026-02-17,House,5,"Committee report, recommending passage. H.J. 322."
2108767,2026-02-17,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 322."
2108767,2026-02-19,House,7,"Committee report approving bill, renumbered as HF 2605."
1958984,2025-02-06,House,1,"Introduced, referred to Judiciary. H.J. 256."
1958984,2025-02-11,House,2,"Subcommittee: Lohse, Wessel-Kroeschell and Wheeler. H.J. 290."
1958984,2025-02-25,House,3,Subcommittee Meeting: 02/26/2025 4:00PM House Lounge 2.
1958984,2025-02-26,House,4,Subcommittee recommends passage.
2108548,2026-02-05,House,1,"Introduced, referred to Local Government. H.J. 212."
2108602,2026-02-05,House,1,"Introduced, referred to State Government. H.J. 212."
2108573,2026-02-05,House,1,"Introduced, placed on calendar. H.J. 212."
2108573,2026-02-23,House,2,Amendment H-8019 filed. H.J. 02/23.
2108481,2026-02-05,House,1,"Introduced, referred to Ways and Means. H.J. 212."
2108644,2026-02-05,House,1,"Introduced, placed on calendar. H.J. 213."
2108644,2026-02-23,House,2,"Passed House, yeas 89, nays 0. H.J. 02/23."
2108644,2026-02-23,House,3,Immediate message. H.J. 02/23.
2108589,2026-02-05,House,1,"Introduced, placed on calendar. H.J. 213."
2108831,2026-02-05,House,1,"Introduced, placed on calendar. H.J. 213."
2108741,2026-02-05,House,1,"Introduced, placed on calendar. H.J. 213."
2110484,2026-02-06,House,1,"Introduced, referred to Agriculture. H.J. 222."
2110484,2026-02-09,House,2,"Subcommittee: Fett, Hora and Wilson. H.J. 237."
2110484,2026-02-10,House,3,Subcommittee Meeting: 02/12/2026 8:45AM RM 304.
2110484,2026-02-12,House,4,Subcommittee recommends passage.
2110484,2026-02-17,House,5,"Committee report, recommending amendment and passage. H.J. 319."
2110484,2026-02-17,House,6,"Committee vote: Yeas, 22. Nays, 1. H.J. 319."
2110484,2026-02-23,House,7,"Committee report approving bill, renumbered as HF 2674."
2110463,2026-02-06,House,1,"Introduced, referred to Agriculture. H.J. 222."
2110463,2026-02-09,House,2,"Subcommittee: Sitzmann, Cooling and Lohse. H.J. 237."
2110463,2026-02-10,House,3,Subcommittee Meeting: 02/17/2026 8:15AM RM 102.
2110463,2026-02-17,House,4,Subcommittee recommends passage.
2110463,2026-02-17,House,5,"Committee report, recommending passage. H.J. 319."
2110463,2026-02-17,House,6,"Committee vote: Yeas, 23. Nays, 0. H.J. 319."
2110463,2026-02-19,House,7,"Committee report approving bill, renumbered as HF 2643."
1917360,2025-01-14,House,1,"Introduced, referred to Public Safety. H.J. 41."
1917360,2025-01-15,House,2,"Subcommittee: Dieken, Fisher and Kressig. H.J. 81."
1917360,2025-02-05,House,3,Subcommittee Meeting: 02/11/2025 8:30AM House Lounge 2.
1917360,2025-02-11,House,4,Subcommittee recommends passage.
1958766,2025-02-06,House,1,"Introduced, referred to Local Government. H.J. 256."
1958766,2025-02-06,House,2,"Subcommittee: Kniff McCulla, Golding and McBurney. H.J. 264."
1958766,2025-02-11,House,3,Subcommittee Meeting: 02/13/2025 8:30AM House Lounge.
1958766,2025-02-13,House,4,Subcommittee recommends passage.
1958766,2025-02-25,House,5,"Committee report, recommending passage. H.J. 434."
1958766,2025-02-25,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 434."
1958766,2025-02-28,House,7,"Committee report approving bill, renumbered as HF 645."
1958766,2025-03-31,House,8,Withdrawn. H.J. 871.
2110544,2026-02-06,House,1,"Introduced, referred to Local Government. H.J. 222."
2110362,2026-02-06,House,1,"Introduced, referred to Public Safety. H.J. 223."
2110362,2026-02-10,House,2,"Subcommittee: Wengryn, Henderson and Wessel-Kroeschell. H.J. 248."
2110362,2026-02-10,House,3,Subcommittee Meeting: 02/11/2026 12:45PM House Lounge 2.
2110362,2026-02-12,House,4,Subcommittee recommends passage.
2110293,2026-02-06,House,1,"Introduced, referred to Public Safety. H.J. 223."
2110597,2026-02-06,House,1,"Introduced, referred to State Government. H.J. 223."
2110597,2026-02-10,House,2,"Subcommittee: Bossman, Johnson, C. and Zabner. H.J. 248."
2110597,2026-02-12,House,3,Subcommittee Meeting: 02/16/2026 12:45PM House Lounge 2.
2110597,2026-02-16,House,4,Subcommittee recommends passage.
2110597,2026-02-17,House,5,"Committee report, recommending passage. H.J. 325."
2110597,2026-02-17,House,6,"Committee vote: Yeas, 21. Nays, 0. Excused, 2. H.J. 326."
2110597,2026-02-17,House,7,Placed on calendar. H.J. 326.
2110597,2026-02-23,House,8,"Passed House, yeas 89, nays 0. H.J. 02/23."
2110597,2026-02-23,House,9,Immediate message. H.J. 02/23.
2110340,2026-02-06,House,1,"Introduced, placed on calendar. H.J. 223."
2110443,2026-02-06,House,1,"Introduced, placed on calendar. H.J. 223."
2110413,2026-02-06,House,1,"Introduced, referred to Education. H.J. 223."
2110413,2026-02-10,House,2,"Subcommittee: Hayes, Boden and Ehlert. H.J. 248."
2110413,2026-02-11,House,3,Subcommittee Meeting: 02/17/2026 12:30PM RM 304.
2110413,2026-02-17,House,4,Subcommittee recommends passage.
2110351,2026-02-06,House,1,"Introduced, referred to Education. H.J. 223."
2110351,2026-02-10,House,2,"Subcommittee: Boden, Gosa and Wheeler. H.J. 249."
2110351,2026-02-10,House,3,Subcommittee Meeting: 02/16/2026 1:00PM House Lounge 2.
2110351,2026-02-16,House,4,Subcommittee recommends passage.
2110351,2026-02-18,House,5,"Committee report, recommending passage. H.J. 358."
2110351,2026-02-18,House,6,"Committee vote: Yeas, 23. Nays, 0. H.J. 358."
2110351,2026-02-23,House,7,"Committee report approving bill, renumbered as HF 2686."
2110397,2026-02-06,House,1,"Introduced, referred to Ways and Means. H.J. 224."
2110397,2026-02-12,House,2,"Subcommittee: Windschitl, Wessel-Kroeschell and Wills, J. H.J. 278."
2110549,2026-02-06,House,1,"Introduced, referred to Judiciary. H.J. 224."
2110549,2026-02-11,House,2,"Subcommittee: Thomson, C., Fett and Srinivas. H.J. 262."
2110549,2026-02-11,House,3,Subcommittee Meeting: 02/12/2026 2:30PM RM 103 (Cancelled).
2110549,2026-02-11,House,4,Subcommittee Meeting: 02/12/2026 7:30AM RM 19.
2110549,2026-02-12,House,5,Subcommittee recommends passage.
1959091,2025-02-06,House,1,"Introduced, referred to Public Safety. H.J. 256."
1959091,2025-02-10,House,2,"Subcommittee: Meggers, Dieken and Gjerde. H.J. 280."
1959091,2025-02-10,House,3,Subcommittee Meeting: 02/11/2025 12:15PM House Lounge 2.
1959091,2025-02-11,House,4,Subcommittee recommends passage.
1959091,2025-02-19,House,5,"Committee report, recommending amendment and passage. H.J. 368."
1959091,2025-02-19,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 3. H.J. 368."
1959091,2025-02-20,House,7,"Committee report approving bill, renumbered as HF 528."
2110405,2026-02-06,House,1,"Introduced, referred to Appropriations. H.J. 224."
2110539,2026-02-06,House,1,"Introduced, referred to Commerce. H.J. 224."
2110539,2026-02-11,House,2,"Subcommittee: Blom, Bossman and Zabner. H.J. 262."
2110539,2026-02-11,House,3,Subcommittee Meeting: 02/17/2026 12:30PM RM 102.
2110539,2026-02-17,House,4,Subcommittee recommends passage.
2110539,2026-02-18,House,5,"Committee report, recommending passage. H.J. 356."
2110539,2026-02-18,House,6,"Committee vote: Yeas, 15. Nays, 8. H.J. 356."
2110574,2026-02-06,House,1,"Introduced, referred to Economic Growth and Technology. H.J. 224."
2110574,2026-02-16,House,2,"Subcommittee: Barker, Lohse and Madison. H.J. 310."
